Class,Order,Family,Korean_Name,Scientific_Name
Pezizomycetes,Pezizales,Tuberaceae,여름덩이버섯,Tuber aestivum var. uncinatum
Sordariomycetes,Hypocreales,Ophiocordycipitaceae,유충봉오리동충하초,Polycephalomyces ramosus
Sordariomycetes,Hypocreales,Clavicipitaceae,청가시종자동충하초,Shimizuomyces paradoxus
Sordariomycetes,Hypocreales,Cordycipitaceae,붉은곤봉형동충하초,Cordyceps ampullacea
Sordariomycetes,Hypocreales,Cordycipitaceae,번데기다발동충하초,Cordyceps bifusispora
Sordariomycetes,Hypocreales,Cordycipitaceae,빨간머리동충하초,Cordyceps coccidiocapitata
Sordariomycetes,Hypocreales,Ophiocordycipitaceae,유충긴목구형동충하초,Ophiocordyceps gracilis
Sordariomycetes,Hypocreales,Cordycipitaceae,나방동충하초,Cordyceps isarioides
Sordariomycetes,Hypocreales,Ophiocordycipitaceae,균생동충하초,Elaphocordyceps jezoensis
Sordariomycetes,Hypocreales,Cordycipitaceae,칸자스동충하초,Cordyceps kanzashiana
Sordariomycetes,Hypocreales,Cordycipitaceae,유충가시동충하초,Cordyceps ochraceostromata
Sordariomycetes,Hypocreales,Cordycipitaceae,유충주걱동충하초,Cordyceps ootakiensis
Sordariomycetes,Hypocreales,Cordycipitaceae,가는점박이동충하초,Cordyceps paludosa
Sordariomycetes,Hypocreales,Cordycipitaceae,나뭇가지동충하초,Cordyceps prolifica
Sordariomycetes,Hypocreales,Cordycipitaceae,붉은자루동충하초,Cordyceps pruinosa
Sordariomycetes,Hypocreales,Cordycipitaceae,가지매미동충하초,Cordyceps ramosopulvinata
Sordariomycetes,Hypocreales,Cordycipitaceae,직립유충동충하초,Cordyceps rosea
Sordariomycetes,Hypocreales,Cordycipitaceae,검뎅이동충하초,Cordyceps ryogamimontana
Sordariomycetes,Hypocreales,Ophiocordycipitaceae,중국동충하초,Ophiocordyceps sinensis
Sordariomycetes,Hypocreales,Cordycipitaceae,노랑곰보동충하초,Cordyceps staphylinidicola
Sordariomycetes,Hypocreales,Cordycipitaceae,짧은다발동충하초,Cordyceps takaomontana
Sordariomycetes,Hypocreales,Cordycipitaceae,매미나방꽃동충하초,Isaria sinclairii
Sordariomycetes,Hypocreales,Hypocreaceae,끈적점액버섯,Hypocrea gelatinosa
Sordariomycetes,Hypocreales,Hypocreaceae,노란점버섯,Hypocrea citrina
Sordariomycetes,Hypocreales,Hypocreaceae,흰갈색점버섯,Hypocrea pachybasioides
Sordariomycetes,Hypocreales,Hypocreaceae,가루점버섯,Hypocrea pulvinata
Sordariomycetes,Hypocreales,Ophiocordycipitaceae,송충이잔뿌리동충하초,Hirsutella citriformis
Sordariomycetes,Hypocreales,Ophiocordycipitaceae,다발잔뿌리동충항초,Hirsutella clavispora
Sordariomycetes,Hypocreales,Ophiocordycipitaceae,잔뿌리동충하초,Hirsutella entomophila
Sordariomycetes,Hypocreales,Ophiocordycipitaceae,노린재동충하초덧부치,Hirsutella nutans
Sordariomycetes,Hypocreales,Nectriaceae,무덤검은좁쌀버섯,Gibberella baccata
Sordariomycetes,Hypocreales,Nectriaceae,원추알보리수버섯,Nectria coryli
Sordariomycetes,Hypocreales,Nectriaceae,타원알보리수버섯,Nectria ellisii
Sordariomycetes,Hypocreales,Nectriaceae,연기알보리수버섯,Nectria funicola
Sordariomycetes,Hypocreales,Nectriaceae,담황색알보리버섯,Nectria pallidula
Sordariomycetes,Hypocreales,Nectriaceae,과립알보리수버섯,Neonectria punicea
Sordariomycetes,Hypocreales,Nectriaceae,녹색알보리수버섯,Cosmospora vilior
Sordariomycetes,Hypocreales,Cordycipitaceae,윤생곁가지포자균,Lecanicillium lecanii
Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,흑단추버섯,Melanopsamma pomiformis
Sordariomycetes,Diaporthales,Diaporthaceae,쌍배오리나무버섯,Diaporthe alnea
Sordariomycetes,Diaporthales,Diaporthaceae,물집오리나무버섯,Diaporthe pustulata
Sordariomycetes,Diaporthales,Diaporthaceae,돌기오리나무버섯,Diaporthe strumella
Sordariomycetes,Diaporthales,Gnomoniaceae,검뎅이침버섯,Gnomonia cerastis
Sordariomycetes,Diaporthales,,검은자낭각버섯,Prosthecium auctum
Sordariomycetes,Diaporthales,,매듭자낭각버섯,Prosthecium platanoidis
Sordariomycetes,Sordariales,Lasiosphaeriaceae,털구멍공버섯,Lasiosphaeria ovina
Sordariomycetes,Xylariales,,술잔껍질버섯,Chitonospora ammophila
Sordariomycetes,Xylariales,Diatrypaceae,꼬리버섯,Diatrype disciformis
Sordariomycetes,Xylariales,Diatrypaceae,주홍꼬리버섯,Diatrype stigma
Sordariomycetes,Xylariales,Diatrypaceae,쇠요버섯,Diatrypella verruciformis
Sordariomycetes,Xylariales,Diatrypaceae,냄새참버섯,Eutypella alnifraga
Sordariomycetes,Xylariales,Xylariaceae,껍질고약방석버섯,Kretzschmaria deusta
Sordariomycetes,Xylariales,Hypoxylaceae,붉은팥버섯,Hypoxylon fuscum
Sordariomycetes,Xylariales,Hypoxylaceae,애기붉은팥버섯,Hypoxylon howeanum
